length,size,datatype,metric,NeighNum,res_train (mean),res_test (mean),res_train,res_test,train_nums,test_nums,pred_nums
1000,10485760,"['size', 'time']",braycurtis,1,1.0,0.7171428571428572,300,502,[217  83],[522 178],"[491, 11]"
1000,10485760,"['size', 'time']",braycurtis,2,0.73,0.7457142857142857,219,522,[217  83],[522 178],"[521, 1]"
1000,10485760,"['size', 'time']",braycurtis,3,0.7566666666666667,0.7428571428571429,227,520,[217  83],[522 178],"[517, 3]"
1000,10485760,"['size', 'time']",braycurtis,4,0.7266666666666667,0.7457142857142857,218,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",braycurtis,5,0.7366666666666667,0.7385714285714285,221,517,[217  83],[522 178],"[516, 1]"
1000,10485760,"['size', 'time']",braycurtis,6,0.7266666666666667,0.7442857142857143,218,521,[217  83],[522 178],"[521, 0]"
1000,10485760,"['size', 'time']",braycurtis,7,0.73,0.7357142857142858,219,515,[217  83],[522 178],"[514, 1]"
1000,10485760,"['size', 'time']",braycurtis,8,0.7266666666666667,0.7414285714285714,218,519,[217  83],[522 178],"[518, 1]"
1000,10485760,"['size', 'time']",braycurtis,9,0.73,0.7371428571428571,219,516,[217  83],[522 178],"[514, 2]"
1000,10485760,"['size', 'time']",braycurtis,10,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[521, 1]"
1000,10485760,"['size', 'time']",braycurtis,11,0.73,0.7457142857142857,219,522,[217  83],[522 178],"[520, 2]"
1000,10485760,"['size', 'time']",braycurtis,12,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",braycurtis,13,0.7233333333333334,0.7442857142857143,217,521,[217  83],[522 178],"[521, 0]"
1000,10485760,"['size', 'time']",braycurtis,14,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",braycurtis,15,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",braycurtis,16,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",braycurtis,17,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",braycurtis,18,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",braycurtis,19,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",braycurtis,20,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",canberra,1,1.0,0.6871428571428572,300,481,[217  83],[522 178],"[458, 23]"
1000,10485760,"['size', 'time']",canberra,2,0.7666666666666667,0.7328571428571429,230,513,[217  83],[522 178],"[504, 9]"
1000,10485760,"['size', 'time']",canberra,3,0.77,0.7128571428571429,231,499,[217  83],[522 178],"[484, 15]"
1000,10485760,"['size', 'time']",canberra,4,0.7433333333333333,0.73,223,511,[217  83],[522 178],"[504, 7]"
1000,10485760,"['size', 'time']",canberra,5,0.7533333333333333,0.7242857142857143,226,507,[217  83],[522 178],"[494, 13]"
1000,10485760,"['size', 'time']",canberra,6,0.74,0.7314285714285714,222,512,[217  83],[522 178],"[505, 7]"
1000,10485760,"['size', 'time']",canberra,7,0.76,0.7271428571428571,228,509,[217  83],[522 178],"[494, 15]"
1000,10485760,"['size', 'time']",canberra,8,0.7333333333333333,0.75,220,525,[217  83],[522 178],"[516, 9]"
1000,10485760,"['size', 'time']",canberra,9,0.73,0.7328571428571429,219,513,[217  83],[522 178],"[501, 12]"
1000,10485760,"['size', 'time']",canberra,10,0.72,0.7428571428571429,216,520,[217  83],[522 178],"[517, 3]"
1000,10485760,"['size', 'time']",canberra,11,0.7166666666666667,0.7385714285714285,215,517,[217  83],[522 178],"[509, 8]"
1000,10485760,"['size', 'time']",canberra,12,0.72,0.7457142857142857,216,522,[217  83],[522 178],"[520, 2]"
1000,10485760,"['size', 'time']",canberra,13,0.7233333333333334,0.7442857142857143,217,521,[217  83],[522 178],"[517, 4]"
1000,10485760,"['size', 'time']",canberra,14,0.7233333333333334,0.7428571428571429,217,520,[217  83],[522 178],"[520, 0]"
1000,10485760,"['size', 'time']",canberra,15,0.7266666666666667,0.7428571428571429,218,520,[217  83],[522 178],"[518, 2]"
1000,10485760,"['size', 'time']",canberra,16,0.7266666666666667,0.7442857142857143,218,521,[217  83],[522 178],"[520, 1]"
1000,10485760,"['size', 'time']",canberra,17,0.7233333333333334,0.7442857142857143,217,521,[217  83],[522 178],"[519, 2]"
1000,10485760,"['size', 'time']",canberra,18,0.7233333333333334,0.7471428571428571,217,523,[217  83],[522 178],"[521, 2]"
1000,10485760,"['size', 'time']",canberra,19,0.72,0.7471428571428571,216,523,[217  83],[522 178],"[520, 3]"
1000,10485760,"['size', 'time']",canberra,20,0.72,0.7471428571428571,216,523,[217  83],[522 178],"[522, 1]"
1000,10485760,"['size', 'time']",chebyshev,1,1.0,0.6057142857142858,300,424,[217  83],[522 178],"[372, 52]"
1000,10485760,"['size', 'time']",chebyshev,2,0.8066666666666666,0.7171428571428572,242,502,[217  83],[522 178],"[486, 16]"
1000,10485760,"['size', 'time']",chebyshev,3,0.7666666666666667,0.66,230,462,[217  83],[522 178],"[427, 35]"
1000,10485760,"['size', 'time']",chebyshev,4,0.7433333333333333,0.7285714285714285,223,510,[217  83],[522 178],"[498, 12]"
1000,10485760,"['size', 'time']",chebyshev,5,0.7633333333333333,0.69,229,483,[217  83],[522 178],"[460, 23]"
1000,10485760,"['size', 'time']",chebyshev,6,0.73,0.7285714285714285,219,510,[217  83],[522 178],"[500, 10]"
1000,10485760,"['size', 'time']",chebyshev,7,0.75,0.7242857142857143,225,507,[217  83],[522 178],"[491, 16]"
1000,10485760,"['size', 'time']",chebyshev,8,0.7433333333333333,0.7385714285714285,223,517,[217  83],[522 178],"[511, 6]"
1000,10485760,"['size', 'time']",chebyshev,9,0.7366666666666667,0.7285714285714285,221,510,[217  83],[522 178],"[499, 11]"
1000,10485760,"['size', 'time']",chebyshev,10,0.7466666666666667,0.7457142857142857,224,522,[217  83],[522 178],"[517, 5]"
1000,10485760,"['size', 'time']",chebyshev,11,0.75,0.73,225,511,[217  83],[522 178],"[505, 6]"
1000,10485760,"['size', 'time']",chebyshev,12,0.74,0.7457142857142857,222,522,[217  83],[522 178],"[518, 4]"
1000,10485760,"['size', 'time']",chebyshev,13,0.7433333333333333,0.7414285714285714,223,519,[217  83],[522 178],"[515, 4]"
1000,10485760,"['size', 'time']",chebyshev,14,0.7333333333333333,0.7457142857142857,220,522,[217  83],[522 178],"[518, 4]"
1000,10485760,"['size', 'time']",chebyshev,15,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[517, 5]"
1000,10485760,"['size', 'time']",chebyshev,16,0.7166666666666667,0.7471428571428571,215,523,[217  83],[522 178],"[520, 3]"
1000,10485760,"['size', 'time']",chebyshev,17,0.7166666666666667,0.7442857142857143,215,521,[217  83],[522 178],"[518, 3]"
1000,10485760,"['size', 'time']",chebyshev,18,0.7166666666666667,0.75,215,525,[217  83],[522 178],"[522, 3]"
1000,10485760,"['size', 'time']",chebyshev,19,0.7166666666666667,0.7485714285714286,215,524,[217  83],[522 178],"[521, 3]"
1000,10485760,"['size', 'time']",chebyshev,20,0.7166666666666667,0.7485714285714286,215,524,[217  83],[522 178],"[522, 2]"
1000,10485760,"['size', 'time']",cityblock,1,1.0,0.6471428571428571,300,453,[217  83],[522 178],"[430, 23]"
1000,10485760,"['size', 'time']",cityblock,2,0.76,0.73,228,511,[217  83],[522 178],"[506, 5]"
1000,10485760,"['size', 'time']",cityblock,3,0.7666666666666667,0.6742857142857143,230,472,[217  83],[522 178],"[458, 14]"
1000,10485760,"['size', 'time']",cityblock,4,0.7366666666666667,0.7457142857142857,221,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,5,0.77,0.7457142857142857,231,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,6,0.7266666666666667,0.7457142857142857,218,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,7,0.73,0.7471428571428571,219,523,[217  83],[522 178],"[522, 1]"
1000,10485760,"['size', 'time']",cityblock,8,0.7266666666666667,0.7457142857142857,218,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,9,0.7266666666666667,0.7457142857142857,218,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,10,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,11,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,12,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,13,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,14,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,15,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,16,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,17,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,18,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,19,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",cityblock,20,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,1,1.0,0.7357142857142858,300,515,[217  83],[522 178],"[511, 4]"
1000,10485760,"['size', 'time']",euclidean,2,0.7333333333333333,0.7471428571428571,220,523,[217  83],[522 178],"[522, 1]"
1000,10485760,"['size', 'time']",euclidean,3,0.74,0.7442857142857143,222,521,[217  83],[522 178],"[520, 1]"
1000,10485760,"['size', 'time']",euclidean,4,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,5,0.7266666666666667,0.7457142857142857,218,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,6,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,7,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,8,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,9,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,10,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,11,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,12,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,13,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,14,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,15,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,16,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,17,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,18,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,19,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",euclidean,20,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,1,1.0,0.7357142857142858,300,515,[217  83],[522 178],"[511, 4]"
1000,10485760,"['size', 'time']",minkowski,2,0.7333333333333333,0.7471428571428571,220,523,[217  83],[522 178],"[522, 1]"
1000,10485760,"['size', 'time']",minkowski,3,0.74,0.7442857142857143,222,521,[217  83],[522 178],"[520, 1]"
1000,10485760,"['size', 'time']",minkowski,4,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,5,0.7266666666666667,0.7457142857142857,218,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,6,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,7,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,8,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,9,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,10,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,11,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,12,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,13,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,14,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,15,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,16,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,17,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,18,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,19,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,"['size', 'time']",minkowski,20,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],braycurtis,1,1.0,0.7171428571428572,300,502,[217  83],[522 178],"[491, 11]"
1000,10485760,['size'],braycurtis,2,0.73,0.7457142857142857,219,522,[217  83],[522 178],"[521, 1]"
1000,10485760,['size'],braycurtis,3,0.7566666666666667,0.7428571428571429,227,520,[217  83],[522 178],"[517, 3]"
1000,10485760,['size'],braycurtis,4,0.7266666666666667,0.7457142857142857,218,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],braycurtis,5,0.7366666666666667,0.7385714285714285,221,517,[217  83],[522 178],"[516, 1]"
1000,10485760,['size'],braycurtis,6,0.7266666666666667,0.7442857142857143,218,521,[217  83],[522 178],"[521, 0]"
1000,10485760,['size'],braycurtis,7,0.73,0.7357142857142858,219,515,[217  83],[522 178],"[514, 1]"
1000,10485760,['size'],braycurtis,8,0.7266666666666667,0.7414285714285714,218,519,[217  83],[522 178],"[518, 1]"
1000,10485760,['size'],braycurtis,9,0.73,0.7371428571428571,219,516,[217  83],[522 178],"[514, 2]"
1000,10485760,['size'],braycurtis,10,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[521, 1]"
1000,10485760,['size'],braycurtis,11,0.73,0.7457142857142857,219,522,[217  83],[522 178],"[520, 2]"
1000,10485760,['size'],braycurtis,12,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],braycurtis,13,0.7233333333333334,0.7442857142857143,217,521,[217  83],[522 178],"[521, 0]"
1000,10485760,['size'],braycurtis,14,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],braycurtis,15,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],braycurtis,16,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],braycurtis,17,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],braycurtis,18,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],braycurtis,19,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],braycurtis,20,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],canberra,1,1.0,0.7185714285714285,300,503,[217  83],[522 178],"[498, 5]"
1000,10485760,['size'],canberra,2,0.7366666666666667,0.7414285714285714,221,519,[217  83],[522 178],"[519, 0]"
1000,10485760,['size'],canberra,3,0.7466666666666667,0.7342857142857143,224,514,[217  83],[522 178],"[509, 5]"
1000,10485760,['size'],canberra,4,0.73,0.7457142857142857,219,522,[217  83],[522 178],"[520, 2]"
1000,10485760,['size'],canberra,5,0.7433333333333333,0.7442857142857143,223,521,[217  83],[522 178],"[516, 5]"
1000,10485760,['size'],canberra,6,0.7266666666666667,0.7457142857142857,218,522,[217  83],[522 178],"[521, 1]"
1000,10485760,['size'],canberra,7,0.7333333333333333,0.7457142857142857,220,522,[217  83],[522 178],"[521, 1]"
1000,10485760,['size'],canberra,8,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],canberra,9,0.7266666666666667,0.7457142857142857,218,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],canberra,10,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],canberra,11,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],canberra,12,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],canberra,13,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],canberra,14,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],canberra,15,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],canberra,16,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],canberra,17,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],canberra,18,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],canberra,19,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],canberra,20,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],chebyshev,1,1.0,0.6057142857142858,300,424,[217  83],[522 178],"[372, 52]"
1000,10485760,['size'],chebyshev,2,0.8066666666666666,0.7171428571428572,242,502,[217  83],[522 178],"[486, 16]"
1000,10485760,['size'],chebyshev,3,0.7666666666666667,0.66,230,462,[217  83],[522 178],"[427, 35]"
1000,10485760,['size'],chebyshev,4,0.7433333333333333,0.7285714285714285,223,510,[217  83],[522 178],"[498, 12]"
1000,10485760,['size'],chebyshev,5,0.7633333333333333,0.69,229,483,[217  83],[522 178],"[460, 23]"
1000,10485760,['size'],chebyshev,6,0.73,0.7285714285714285,219,510,[217  83],[522 178],"[500, 10]"
1000,10485760,['size'],chebyshev,7,0.75,0.7242857142857143,225,507,[217  83],[522 178],"[491, 16]"
1000,10485760,['size'],chebyshev,8,0.7433333333333333,0.7385714285714285,223,517,[217  83],[522 178],"[511, 6]"
1000,10485760,['size'],chebyshev,9,0.7366666666666667,0.7285714285714285,221,510,[217  83],[522 178],"[499, 11]"
1000,10485760,['size'],chebyshev,10,0.7466666666666667,0.7457142857142857,224,522,[217  83],[522 178],"[517, 5]"
1000,10485760,['size'],chebyshev,11,0.75,0.73,225,511,[217  83],[522 178],"[505, 6]"
1000,10485760,['size'],chebyshev,12,0.74,0.7457142857142857,222,522,[217  83],[522 178],"[518, 4]"
1000,10485760,['size'],chebyshev,13,0.7433333333333333,0.7414285714285714,223,519,[217  83],[522 178],"[515, 4]"
1000,10485760,['size'],chebyshev,14,0.7333333333333333,0.7457142857142857,220,522,[217  83],[522 178],"[518, 4]"
1000,10485760,['size'],chebyshev,15,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[517, 5]"
1000,10485760,['size'],chebyshev,16,0.7166666666666667,0.7471428571428571,215,523,[217  83],[522 178],"[520, 3]"
1000,10485760,['size'],chebyshev,17,0.7166666666666667,0.7442857142857143,215,521,[217  83],[522 178],"[518, 3]"
1000,10485760,['size'],chebyshev,18,0.7166666666666667,0.75,215,525,[217  83],[522 178],"[522, 3]"
1000,10485760,['size'],chebyshev,19,0.7166666666666667,0.7485714285714286,215,524,[217  83],[522 178],"[521, 3]"
1000,10485760,['size'],chebyshev,20,0.7166666666666667,0.7485714285714286,215,524,[217  83],[522 178],"[522, 2]"
1000,10485760,['size'],cityblock,1,1.0,0.6471428571428571,300,453,[217  83],[522 178],"[429, 24]"
1000,10485760,['size'],cityblock,2,0.76,0.7285714285714285,228,510,[217  83],[522 178],"[505, 5]"
1000,10485760,['size'],cityblock,3,0.7666666666666667,0.6742857142857143,230,472,[217  83],[522 178],"[458, 14]"
1000,10485760,['size'],cityblock,4,0.7366666666666667,0.7457142857142857,221,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,5,0.77,0.7457142857142857,231,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,6,0.7266666666666667,0.7457142857142857,218,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,7,0.73,0.7471428571428571,219,523,[217  83],[522 178],"[522, 1]"
1000,10485760,['size'],cityblock,8,0.7266666666666667,0.7457142857142857,218,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,9,0.7266666666666667,0.7457142857142857,218,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,10,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,11,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,12,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,13,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,14,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,15,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,16,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,17,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,18,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,19,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],cityblock,20,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,1,1.0,0.7357142857142858,300,515,[217  83],[522 178],"[511, 4]"
1000,10485760,['size'],euclidean,2,0.7333333333333333,0.7471428571428571,220,523,[217  83],[522 178],"[522, 1]"
1000,10485760,['size'],euclidean,3,0.74,0.7442857142857143,222,521,[217  83],[522 178],"[520, 1]"
1000,10485760,['size'],euclidean,4,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,5,0.7266666666666667,0.7457142857142857,218,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,6,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,7,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,8,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,9,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,10,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,11,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,12,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,13,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,14,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,15,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,16,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,17,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,18,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,19,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],euclidean,20,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],minkowski,1,1.0,0.7357142857142858,300,515,[217  83],[522 178],"[511, 4]"
1000,10485760,['size'],minkowski,2,0.7333333333333333,0.7471428571428571,220,523,[217  83],[522 178],"[522, 1]"
1000,10485760,['size'],minkowski,3,0.74,0.7442857142857143,222,521,[217  83],[522 178],"[520, 1]"
1000,10485760,['size'],minkowski,4,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],minkowski,5,0.7266666666666667,0.7457142857142857,218,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],minkowski,6,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],minkowski,7,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],minkowski,8,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],minkowski,9,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
1000,10485760,['size'],minkowski,10,0.7233333333333334,0.7457142857142857,217,522,[217  83],[522 178],"[522, 0]"
