length,size,datatype,NeighNum,test_score,dim,NN_test_score
1000,67108864,['size' 'time'],10,0.3142857142857143,5,0.35
1000,67108864,['size' 'time'],10,0.3142857142857143,10,0.52
1000,67108864,['size' 'time'],10,0.3142857142857143,20,0.5242857142857142
1000,67108864,['size'],1,0.3342857142857143,5,0.2857142857142857
1000,67108864,['size'],1,0.3342857142857143,10,0.2714285714285714
1000,67108864,['size'],1,0.3342857142857143,20,0.2985714285714286
1000,67108864,['size'],2,0.3142857142857143,5,0.31
1000,67108864,['size'],2,0.3142857142857143,10,0.2928571428571429
1000,67108864,['size'],2,0.3142857142857143,20,0.31285714285714283
1000,67108864,['size'],3,0.3142857142857143,5,0.3557142857142857
1000,67108864,['size'],3,0.3142857142857143,10,0.3442857142857143
1000,67108864,['size'],3,0.3142857142857143,20,0.4057142857142857
1000,67108864,['size'],4,0.3142857142857143,5,0.3085714285714285
1000,67108864,['size'],4,0.3142857142857143,10,0.2957142857142857
1000,67108864,['size'],4,0.3142857142857143,20,0.35428571428571426
1000,67108864,['size'],5,0.3142857142857143,5,0.35
1000,67108864,['size'],5,0.3142857142857143,10,0.3242857142857143
1000,67108864,['size'],5,0.3142857142857143,20,0.3928571428571429
1000,67108864,['size'],6,0.3142857142857143,5,0.3171428571428571
1000,67108864,['size'],6,0.3142857142857143,10,0.3042857142857143
1000,67108864,['size'],6,0.3142857142857143,20,0.3442857142857143
1000,67108864,['size'],7,0.3142857142857143,5,0.3628571428571429
1000,67108864,['size'],7,0.3142857142857143,10,0.36
1000,67108864,['size'],7,0.3142857142857143,20,0.3757142857142857
1000,67108864,['size'],8,0.3142857142857143,5,0.3614285714285714
1000,67108864,['size'],8,0.3142857142857143,10,0.34
1000,67108864,['size'],8,0.3142857142857143,20,0.4114285714285714
1000,67108864,['size'],9,0.3142857142857143,5,0.3628571428571429
1000,67108864,['size'],9,0.3142857142857143,10,0.3614285714285714
1000,67108864,['size'],9,0.3142857142857143,20,0.4085714285714286
1000,67108864,['size'],10,0.3142857142857143,5,0.36857142857142855
1000,67108864,['size'],10,0.3142857142857143,10,0.36
1000,67108864,['size'],10,0.3142857142857143,20,0.4157142857142857
1000,134217728,['size' 'time'],1,0.35714285714285715,5,0.2985714285714286
1000,134217728,['size' 'time'],1,0.35714285714285715,10,0.3157142857142857
1000,134217728,['size' 'time'],1,0.35714285714285715,20,0.3342857142857143
1000,134217728,['size' 'time'],2,0.3614285714285714,5,0.2914285714285714
1000,134217728,['size' 'time'],2,0.3614285714285714,10,0.3171428571428571
1000,134217728,['size' 'time'],2,0.3614285714285714,20,0.31857142857142856
1000,134217728,['size' 'time'],3,0.3614285714285714,5,0.29
1000,134217728,['size' 'time'],3,0.3614285714285714,10,0.32142857142857145
1000,134217728,['size' 'time'],3,0.3614285714285714,20,0.3314285714285714
1000,134217728,['size' 'time'],4,0.3614285714285714,5,0.2928571428571429
1000,134217728,['size' 'time'],4,0.3614285714285714,10,0.31285714285714283
1000,134217728,['size' 'time'],4,0.3614285714285714,20,0.3271428571428571
1000,134217728,['size' 'time'],5,0.3614285714285714,5,0.3
1000,134217728,['size' 'time'],5,0.3614285714285714,10,0.33
1000,134217728,['size' 'time'],5,0.3614285714285714,20,0.3442857142857143
1000,134217728,['size' 'time'],6,0.3614285714285714,5,0.2957142857142857
1000,134217728,['size' 'time'],6,0.3614285714285714,10,0.32
1000,134217728,['size' 'time'],6,0.3614285714285714,20,0.32142857142857145
1000,134217728,['size' 'time'],7,0.3614285714285714,5,0.30142857142857143
1000,134217728,['size' 'time'],7,0.3614285714285714,10,0.3414285714285714
1000,134217728,['size' 'time'],7,0.3614285714285714,20,0.3657142857142857
1000,134217728,['size' 'time'],8,0.3614285714285714,5,0.29
1000,134217728,['size' 'time'],8,0.3614285714285714,10,0.32
1000,134217728,['size' 'time'],8,0.3614285714285714,20,0.33714285714285713
1000,134217728,['size' 'time'],9,0.3614285714285714,5,0.3085714285714285
1000,134217728,['size' 'time'],9,0.3614285714285714,10,0.3642857142857143
1000,134217728,['size' 'time'],9,0.3614285714285714,20,0.4114285714285714
1000,134217728,['size' 'time'],10,0.3614285714285714,5,0.3085714285714285
1000,134217728,['size' 'time'],10,0.3614285714285714,10,0.3628571428571429
1000,134217728,['size' 'time'],10,0.3614285714285714,20,0.4142857142857143
1000,134217728,['size'],1,0.35714285714285715,5,0.33285714285714285
1000,134217728,['size'],1,0.35714285714285715,10,0.3257142857142857
1000,134217728,['size'],1,0.35714285714285715,20,0.29714285714285715
1000,134217728,['size'],2,0.3614285714285714,5,0.33285714285714285
1000,134217728,['size'],2,0.3614285714285714,10,0.32285714285714284
1000,134217728,['size'],2,0.3614285714285714,20,0.29428571428571426
1000,134217728,['size'],3,0.3614285714285714,5,0.3342857142857143
1000,134217728,['size'],3,0.3614285714285714,10,0.32142857142857145
1000,134217728,['size'],3,0.3614285714285714,20,0.31857142857142856
1000,134217728,['size'],4,0.3614285714285714,5,0.3271428571428571
1000,134217728,['size'],4,0.3614285714285714,10,0.32285714285714284
1000,134217728,['size'],4,0.3614285714285714,20,0.3042857142857143
1000,134217728,['size'],5,0.3614285714285714,5,0.3257142857142857
1000,134217728,['size'],5,0.3614285714285714,10,0.3257142857142857
1000,134217728,['size'],5,0.3614285714285714,20,0.3142857142857143
1000,134217728,['size'],6,0.3614285714285714,5,0.3142857142857143
1000,134217728,['size'],6,0.3614285714285714,10,0.3257142857142857
1000,134217728,['size'],6,0.3614285714285714,20,0.29428571428571426
1000,134217728,['size'],7,0.3614285714285714,5,0.32
1000,134217728,['size'],7,0.3614285714285714,10,0.3357142857142857
1000,134217728,['size'],7,0.3614285714285714,20,0.32142857142857145
1000,134217728,['size'],8,0.3614285714285714,5,0.3142857142857143
1000,134217728,['size'],8,0.3614285714285714,10,0.3357142857142857
1000,134217728,['size'],8,0.3614285714285714,20,0.31
1000,134217728,['size'],9,0.3614285714285714,5,0.32
1000,134217728,['size'],9,0.3614285714285714,10,0.34
1000,134217728,['size'],9,0.3614285714285714,20,0.35428571428571426
1000,134217728,['size'],10,0.3614285714285714,5,0.31
1000,134217728,['size'],10,0.3614285714285714,10,0.3414285714285714
1000,134217728,['size'],10,0.3614285714285714,20,0.3514285714285714
1000,268435456,['size' 'time'],1,0.7914285714285715,5,0.5457142857142857
1000,268435456,['size' 'time'],1,0.7914285714285715,10,0.5471428571428572
1000,268435456,['size' 'time'],1,0.7914285714285715,20,0.6071428571428571
1000,268435456,['size' 'time'],2,0.7914285714285715,5,0.5785714285714286
1000,268435456,['size' 'time'],2,0.7914285714285715,10,0.5985714285714285
1000,268435456,['size' 'time'],2,0.7914285714285715,20,0.6585714285714286
1000,268435456,['size' 'time'],3,0.7914285714285715,5,0.5342857142857143
1000,268435456,['size' 'time'],3,0.7914285714285715,10,0.5557142857142857
1000,268435456,['size' 'time'],3,0.7914285714285715,20,0.6242857142857143
1000,268435456,['size' 'time'],4,0.7914285714285715,5,0.56
1000,268435456,['size' 'time'],4,0.7914285714285715,10,0.5985714285714285
1000,268435456,['size' 'time'],4,0.7914285714285715,20,0.6557142857142857
1000,268435456,['size' 'time'],5,0.7914285714285715,5,0.5614285714285714
1000,268435456,['size' 'time'],5,0.7914285714285715,10,0.5942857142857143
1000,268435456,['size' 'time'],5,0.7914285714285715,20,0.6528571428571428
1000,268435456,['size' 'time'],6,0.7914285714285715,5,0.5957142857142858
1000,268435456,['size' 'time'],6,0.7914285714285715,10,0.6371428571428571
1000,268435456,['size' 'time'],6,0.7914285714285715,20,0.6742857142857143
1000,268435456,['size' 'time'],7,0.7914285714285715,5,0.59
1000,268435456,['size' 'time'],7,0.7914285714285715,10,0.6214285714285714
1000,268435456,['size' 'time'],7,0.7914285714285715,20,0.6642857142857143
1000,268435456,['size' 'time'],8,0.7914285714285715,5,0.6971428571428572
1000,268435456,['size' 'time'],8,0.7914285714285715,10,0.68
1000,268435456,['size' 'time'],8,0.7914285714285715,20,0.7414285714285714
1000,268435456,['size' 'time'],9,0.7914285714285715,5,0.7014285714285714
1000,268435456,['size' 'time'],9,0.7914285714285715,10,0.68
1000,268435456,['size' 'time'],9,0.7914285714285715,20,0.7457142857142857
1000,268435456,['size' 'time'],10,0.7914285714285715,5,0.7042857142857143
1000,268435456,['size' 'time'],10,0.7914285714285715,10,0.6857142857142857
1000,268435456,['size' 'time'],10,0.7914285714285715,20,0.75
1000,268435456,['size'],1,0.7914285714285715,5,0.4842857142857143
1000,268435456,['size'],1,0.7914285714285715,10,0.5
1000,268435456,['size'],1,0.7914285714285715,20,0.6342857142857142
1000,268435456,['size'],2,0.7914285714285715,5,0.5128571428571429
1000,268435456,['size'],2,0.7914285714285715,10,0.54
1000,268435456,['size'],2,0.7914285714285715,20,0.6642857142857143
1000,268435456,['size'],3,0.7914285714285715,5,0.4657142857142857
1000,268435456,['size'],3,0.7914285714285715,10,0.4871428571428572
1000,268435456,['size'],3,0.7914285714285715,20,0.6214285714285714
1000,268435456,['size'],4,0.7914285714285715,5,0.4757142857142857
1000,268435456,['size'],4,0.7914285714285715,10,0.5014285714285714
1000,268435456,['size'],4,0.7914285714285715,20,0.6528571428571428
1000,268435456,['size'],5,0.7914285714285715,5,0.4714285714285714
1000,268435456,['size'],5,0.7914285714285715,10,0.5014285714285714
1000,268435456,['size'],5,0.7914285714285715,20,0.65
1000,268435456,['size'],6,0.7914285714285715,5,0.4928571428571429
1000,268435456,['size'],6,0.7914285714285715,10,0.5142857142857142
1000,268435456,['size'],6,0.7914285714285715,20,0.6714285714285714
1000,268435456,['size'],7,0.7914285714285715,5,0.4828571428571429
1000,268435456,['size'],7,0.7914285714285715,10,0.5042857142857143
1000,268435456,['size'],7,0.7914285714285715,20,0.6685714285714286
1000,268435456,['size'],8,0.7914285714285715,5,0.6342857142857142
1000,268435456,['size'],8,0.7914285714285715,10,0.6871428571428572
1000,268435456,['size'],8,0.7914285714285715,20,0.7614285714285715
1000,268435456,['size'],9,0.7914285714285715,5,0.6414285714285715
1000,268435456,['size'],9,0.7914285714285715,10,0.7028571428571428
1000,268435456,['size'],9,0.7914285714285715,20,0.7671428571428571
1000,268435456,['size'],10,0.7914285714285715,5,0.6457142857142857
1000,268435456,['size'],10,0.7914285714285715,10,0.7014285714285714
1000,268435456,['size'],10,0.7914285714285715,20,0.7685714285714286
10000,10485760,['size' 'time'],1,0.6328571428571429,5,0.43857142857142856
10000,10485760,['size' 'time'],1,0.6328571428571429,10,0.3985714285714286
10000,10485760,['size' 'time'],1,0.6328571428571429,20,0.43
10000,10485760,['size' 'time'],2,0.5085714285714286,5,0.4771428571428572
10000,10485760,['size' 'time'],2,0.5085714285714286,10,0.4914285714285714
10000,10485760,['size' 'time'],2,0.5085714285714286,20,0.4614285714285714
10000,10485760,['size' 'time'],3,0.8014285714285714,5,0.5
10000,10485760,['size' 'time'],3,0.8014285714285714,10,0.5142857142857142
10000,10485760,['size' 'time'],3,0.8014285714285714,20,0.4942857142857143
10000,10485760,['size' 'time'],4,0.8042857142857143,5,0.5042857142857143
10000,10485760,['size' 'time'],4,0.8042857142857143,10,0.5314285714285715
10000,10485760,['size' 'time'],4,0.8042857142857143,20,0.5028571428571429
10000,10485760,['size' 'time'],5,0.8028571428571428,5,0.5214285714285715
10000,10485760,['size' 'time'],5,0.8028571428571428,10,0.5442857142857143
10000,10485760,['size' 'time'],5,0.8028571428571428,20,0.5114285714285715
10000,10485760,['size' 'time'],6,0.8028571428571428,5,0.52
10000,10485760,['size' 'time'],6,0.8028571428571428,10,0.5542857142857143
10000,10485760,['size' 'time'],6,0.8028571428571428,20,0.5185714285714286
10000,10485760,['size' 'time'],7,0.8028571428571428,5,0.5414285714285715
10000,10485760,['size' 'time'],7,0.8028571428571428,10,0.5514285714285714
10000,10485760,['size' 'time'],7,0.8028571428571428,20,0.5228571428571429
10000,10485760,['size' 'time'],8,0.8028571428571428,5,0.5442857142857143
10000,10485760,['size' 'time'],8,0.8028571428571428,10,0.5642857142857143
10000,10485760,['size' 'time'],8,0.8028571428571428,20,0.5371428571428571
10000,10485760,['size' 'time'],9,0.8028571428571428,5,0.5542857142857143
10000,10485760,['size' 'time'],9,0.8028571428571428,10,0.5785714285714286
10000,10485760,['size' 'time'],9,0.8028571428571428,20,0.5414285714285715
10000,10485760,['size' 'time'],10,0.8028571428571428,5,0.5614285714285714
10000,10485760,['size' 'time'],10,0.8028571428571428,10,0.5914285714285714
10000,10485760,['size' 'time'],10,0.8028571428571428,20,0.55
10000,10485760,['size'],1,0.6328571428571429,5,0.37142857142857133
10000,10485760,['size'],1,0.6328571428571429,10,0.3942857142857143
10000,10485760,['size'],1,0.6328571428571429,20,0.4271428571428572
10000,10485760,['size'],2,0.5085714285714286,5,0.44142857142857145
10000,10485760,['size'],2,0.5085714285714286,10,0.4114285714285714
10000,10485760,['size'],2,0.5085714285714286,20,0.4571428571428571
10000,10485760,['size'],3,0.8014285714285714,5,0.4842857142857143
10000,10485760,['size'],3,0.8014285714285714,10,0.4428571428571429
10000,10485760,['size'],3,0.8014285714285714,20,0.4885714285714286
10000,10485760,['size'],4,0.8042857142857143,5,0.5042857142857143
10000,10485760,['size'],4,0.8042857142857143,10,0.44142857142857145
10000,10485760,['size'],4,0.8042857142857143,20,0.4871428571428572
10000,10485760,['size'],5,0.8028571428571428,5,0.5057142857142857
10000,10485760,['size'],5,0.8028571428571428,10,0.4685714285714286
10000,10485760,['size'],5,0.8028571428571428,20,0.4971428571428572
10000,10485760,['size'],6,0.8028571428571428,5,0.5085714285714286
10000,10485760,['size'],6,0.8028571428571428,10,0.4671428571428571
10000,10485760,['size'],6,0.8028571428571428,20,0.5042857142857143
10000,10485760,['size'],7,0.8028571428571428,5,0.5257142857142857
10000,10485760,['size'],7,0.8028571428571428,10,0.4871428571428572
10000,10485760,['size'],7,0.8028571428571428,20,0.5057142857142857
10000,10485760,['size'],8,0.8028571428571428,5,0.5242857142857142
10000,10485760,['size'],8,0.8028571428571428,10,0.5
10000,10485760,['size'],8,0.8028571428571428,20,0.5157142857142857
10000,10485760,['size'],9,0.8028571428571428,5,0.5485714285714286
10000,10485760,['size'],9,0.8028571428571428,10,0.5242857142857142
10000,10485760,['size'],9,0.8028571428571428,20,0.5271428571428571
10000,10485760,['size'],10,0.8028571428571428,5,0.5814285714285714
10000,10485760,['size'],10,0.8028571428571428,10,0.5285714285714286
10000,10485760,['size'],10,0.8028571428571428,20,0.5557142857142857
10000,33554432,['size' 'time'],1,0.6842857142857143,5,0.4342857142857143
10000,33554432,['size' 'time'],1,0.6842857142857143,10,0.3771428571428572
10000,33554432,['size' 'time'],1,0.6842857142857143,20,0.4528571428571429
10000,33554432,['size' 'time'],2,0.5471428571428572,5,0.42857142857142855
10000,33554432,['size' 'time'],2,0.5471428571428572,10,0.3742857142857143
10000,33554432,['size' 'time'],2,0.5471428571428572,20,0.46
10000,33554432,['size' 'time'],3,0.8442857142857143,5,0.47
10000,33554432,['size' 'time'],3,0.8442857142857143,10,0.41
10000,33554432,['size' 'time'],3,0.8442857142857143,20,0.4814285714285714
10000,33554432,['size' 'time'],4,0.8428571428571429,5,0.4814285714285714
10000,33554432,['size' 'time'],4,0.8428571428571429,10,0.4514285714285714
10000,33554432,['size' 'time'],4,0.8428571428571429,20,0.5014285714285714
10000,33554432,['size' 'time'],5,0.8442857142857143,5,0.5085714285714286
10000,33554432,['size' 'time'],5,0.8442857142857143,10,0.49
10000,33554432,['size' 'time'],5,0.8442857142857143,20,0.5242857142857142
10000,33554432,['size' 'time'],6,0.8442857142857143,5,0.5085714285714286
10000,33554432,['size' 'time'],6,0.8442857142857143,10,0.4942857142857143
10000,33554432,['size' 'time'],6,0.8442857142857143,20,0.5328571428571428
10000,33554432,['size' 'time'],7,0.8442857142857143,5,0.5471428571428572
10000,33554432,['size' 'time'],7,0.8442857142857143,10,0.53
10000,33554432,['size' 'time'],7,0.8442857142857143,20,0.5685714285714286
10000,33554432,['size' 'time'],8,0.8442857142857143,5,0.5571428571428572
10000,33554432,['size' 'time'],8,0.8442857142857143,10,0.5457142857142857
10000,33554432,['size' 'time'],8,0.8442857142857143,20,0.5857142857142857
10000,33554432,['size' 'time'],9,0.8442857142857143,5,0.5842857142857143
10000,33554432,['size' 'time'],9,0.8442857142857143,10,0.59
10000,33554432,['size' 'time'],9,0.8442857142857143,20,0.61
10000,33554432,['size' 'time'],10,0.8442857142857143,5,0.5885714285714285
10000,33554432,['size' 'time'],10,0.8442857142857143,10,0.6071428571428571
10000,33554432,['size' 'time'],10,0.8442857142857143,20,0.6114285714285714
10000,33554432,['size'],1,0.6842857142857143,5,0.38
10000,33554432,['size'],1,0.6842857142857143,10,0.4114285714285714
10000,33554432,['size'],1,0.6842857142857143,20,0.4371428571428572
10000,33554432,['size'],2,0.5471428571428572,5,0.3742857142857143
10000,33554432,['size'],2,0.5471428571428572,10,0.4228571428571429
10000,33554432,['size'],2,0.5471428571428572,20,0.43142857142857133
10000,33554432,['size'],3,0.8442857142857143,5,0.42
10000,33554432,['size'],3,0.8442857142857143,10,0.4342857142857143
10000,33554432,['size'],3,0.8442857142857143,20,0.4628571428571429
10000,33554432,['size'],4,0.8428571428571429,5,0.4428571428571429
10000,33554432,['size'],4,0.8428571428571429,10,0.4542857142857143
10000,33554432,['size'],4,0.8428571428571429,20,0.4814285714285714
10000,33554432,['size'],5,0.8442857142857143,5,0.4528571428571429
10000,33554432,['size'],5,0.8442857142857143,10,0.4714285714285714
10000,33554432,['size'],5,0.8442857142857143,20,0.5028571428571429
10000,33554432,['size'],6,0.8442857142857143,5,0.4628571428571429
10000,33554432,['size'],6,0.8442857142857143,10,0.4771428571428572
