length,cache size,datatype,red. length,neigh. num,train score,test score
10000,33554432,['size' 'time'],5,8,0.9933333333333333,0.8285714285714286
10000,33554432,['size' 'time'],5,9,0.9966666666666667,0.83
10000,33554432,['size' 'time'],5,10,0.99,0.8285714285714286
10000,67108864,['size' 'time'],5,1,1.0,0.6828571428571428
10000,67108864,['size' 'time'],5,2,0.98,0.6928571428571428
10000,67108864,['size' 'time'],5,3,0.9866666666666667,0.6942857142857143
10000,67108864,['size' 'time'],5,4,0.9733333333333334,0.7
10000,67108864,['size' 'time'],5,5,0.9766666666666667,0.7057142857142857
10000,67108864,['size' 'time'],5,6,0.9733333333333334,0.7028571428571428
10000,67108864,['size' 'time'],5,7,0.9766666666666667,0.71
10000,67108864,['size' 'time'],5,8,0.96,0.7085714285714285
10000,67108864,['size' 'time'],5,9,0.9733333333333334,0.71
10000,67108864,['size' 'time'],5,10,0.9533333333333334,0.7114285714285714
10000,134217728,['size' 'time'],5,1,1.0,0.36142857142857143
10000,134217728,['size' 'time'],5,2,0.99,0.39571428571428574
10000,134217728,['size' 'time'],5,3,0.9933333333333333,0.3914285714285714
10000,134217728,['size' 'time'],5,4,0.9866666666666667,0.40285714285714286
10000,134217728,['size' 'time'],5,5,0.9833333333333333,0.39714285714285713
10000,134217728,['size' 'time'],5,6,0.9833333333333333,0.41
10000,134217728,['size' 'time'],5,7,0.9833333333333333,0.4157142857142857
10000,134217728,['size' 'time'],5,8,0.9833333333333333,0.42142857142857143
10000,134217728,['size' 'time'],5,9,0.9866666666666667,0.42714285714285716
10000,134217728,['size' 'time'],5,10,0.9833333333333333,0.42142857142857143
10000,167772160,['size' 'time'],5,1,1.0,0.45714285714285713
10000,167772160,['size' 'time'],5,2,0.9966666666666667,0.4614285714285714
10000,167772160,['size' 'time'],5,3,0.9966666666666667,0.44857142857142857
10000,167772160,['size' 'time'],5,4,0.9933333333333333,0.45714285714285713
10000,167772160,['size' 'time'],5,5,0.9966666666666667,0.4542857142857143
10000,167772160,['size' 'time'],5,6,0.9933333333333333,0.4585714285714286
10000,167772160,['size' 'time'],5,7,0.99,0.4642857142857143
10000,167772160,['size' 'time'],5,8,0.9833333333333333,0.4642857142857143
10000,167772160,['size' 'time'],5,9,0.9866666666666667,0.4642857142857143
10000,167772160,['size' 'time'],5,10,0.9833333333333333,0.47285714285714286
10000,201326592,['size' 'time'],5,1,1.0,0.4742857142857143
10000,201326592,['size' 'time'],5,2,0.9966666666666667,0.49142857142857144
10000,201326592,['size' 'time'],5,3,0.9866666666666667,0.4757142857142857
10000,201326592,['size' 'time'],5,4,0.9866666666666667,0.48142857142857143
10000,201326592,['size' 'time'],5,5,0.98,0.4857142857142857
10000,201326592,['size' 'time'],5,6,0.9833333333333333,0.48857142857142855
10000,201326592,['size' 'time'],5,7,0.98,0.48142857142857143
10000,201326592,['size' 'time'],5,8,0.9833333333333333,0.4857142857142857
10000,201326592,['size' 'time'],5,9,0.98,0.48142857142857143
10000,201326592,['size' 'time'],5,10,0.98,0.48857142857142855
10000,234881024,['size' 'time'],5,1,1.0,0.45714285714285713
10000,234881024,['size' 'time'],5,2,1.0,0.47
10000,234881024,['size' 'time'],5,3,0.9933333333333333,0.44857142857142857
10000,234881024,['size' 'time'],5,4,0.9933333333333333,0.46285714285714286
10000,234881024,['size' 'time'],5,5,0.99,0.46
10000,234881024,['size' 'time'],5,6,0.9966666666666667,0.4657142857142857
10000,234881024,['size' 'time'],5,7,0.9933333333333333,0.4585714285714286
10000,234881024,['size' 'time'],5,8,0.9933333333333333,0.4642857142857143
10000,234881024,['size' 'time'],5,9,0.9933333333333333,0.46
10000,234881024,['size' 'time'],5,10,0.9933333333333333,0.4657142857142857
10000,268435456,['size' 'time'],5,1,1.0,0.5285714285714286
10000,268435456,['size' 'time'],5,2,0.9966666666666667,0.5371428571428571
10000,268435456,['size' 'time'],5,3,0.99,0.5314285714285715
10000,268435456,['size' 'time'],5,4,0.9866666666666667,0.5385714285714286
10000,268435456,['size' 'time'],5,5,0.9866666666666667,0.5371428571428571
10000,268435456,['size' 'time'],5,6,0.9866666666666667,0.5442857142857143
10000,268435456,['size' 'time'],5,7,0.9833333333333333,0.5371428571428571
10000,268435456,['size' 'time'],5,8,0.99,0.5442857142857143
10000,268435456,['size' 'time'],5,9,0.9833333333333333,0.5428571428571428
10000,268435456,['size' 'time'],5,10,0.9833333333333333,0.5471428571428572
10000,536870912,['size' 'time'],5,1,1.0,0.4957142857142857
10000,536870912,['size' 'time'],5,2,0.99,0.5085714285714286
10000,536870912,['size' 'time'],5,3,0.9966666666666667,0.4942857142857143
10000,536870912,['size' 'time'],5,4,0.9933333333333333,0.5085714285714286
10000,536870912,['size' 'time'],5,5,0.9933333333333333,0.5028571428571429
10000,536870912,['size' 'time'],5,6,0.99,0.5114285714285715
10000,536870912,['size' 'time'],5,7,0.9966666666666667,0.5071428571428571
10000,536870912,['size' 'time'],5,8,0.9933333333333333,0.5114285714285715
10000,536870912,['size' 'time'],5,9,0.9933333333333333,0.5128571428571429
10000,536870912,['size' 'time'],5,10,0.99,0.5157142857142857
10000,1073741824,['size' 'time'],5,1,1.0,0.5142857142857142
10000,1073741824,['size' 'time'],5,2,1.0,0.5242857142857142
10000,1073741824,['size' 'time'],5,3,0.9966666666666667,0.51
10000,1073741824,['size' 'time'],5,4,0.9966666666666667,0.5285714285714286
10000,1073741824,['size' 'time'],5,5,0.9933333333333333,0.5114285714285715
10000,1073741824,['size' 'time'],5,6,0.9933333333333333,0.5285714285714286
10000,1073741824,['size' 'time'],5,7,0.99,0.52
10000,1073741824,['size' 'time'],5,8,0.9933333333333333,0.5257142857142857
10000,1073741824,['size' 'time'],5,9,0.99,0.5185714285714286
10000,1073741824,['size' 'time'],5,10,0.99,0.5242857142857142
10000,2147483648,['size' 'time'],5,1,1.0,0.74
10000,2147483648,['size' 'time'],5,2,0.9933333333333333,0.7428571428571429
10000,2147483648,['size' 'time'],5,3,0.9966666666666667,0.7428571428571429
10000,2147483648,['size' 'time'],5,4,0.9966666666666667,0.7428571428571429
10000,2147483648,['size' 'time'],5,5,0.9966666666666667,0.7428571428571429
10000,2147483648,['size' 'time'],5,6,0.9933333333333333,0.7457142857142857
10000,2147483648,['size' 'time'],5,7,0.9933333333333333,0.7471428571428571
10000,2147483648,['size' 'time'],5,8,0.9866666666666667,0.7471428571428571
10000,2147483648,['size' 'time'],5,9,0.9866666666666667,0.7471428571428571
10000,2147483648,['size' 'time'],5,10,0.9833333333333333,0.7471428571428571
10000,10485760,['size'],5,1,1.0,0.8
10000,10485760,['size'],5,2,0.9833333333333333,0.8028571428571428
10000,10485760,['size'],5,3,0.9833333333333333,0.8028571428571428
10000,10485760,['size'],5,4,0.9833333333333333,0.8028571428571428
